flickr_image_id, questions, keyword
25006298964,Where is this---How many people can this bridge handle---Who big is this place---What's the name of these falls?---Can I get directions here?---Where is this?,Iguazu Falls
33075302846,Where is this located?---Is this a popular tourist destination?---When was it constructed?,Black Country Living Museum
30423096993,Where is this---What city is this in---Is this an apartment complex---What type of stone is this---How can I make this---How old is this,Bethnal Green
23078794733,Who is this?---Who made this relief?---Where is this located?---How old is this?,Dublin Castle
21057753692,Who made this---When was this made---Where can I see this in person---Who is depicted here?---What is it made of?---Who made this bust?---Where is this on display?,South Kensington
19422553878,Can I buy that---What kind is that---Can I put that into my house---Who makes this?---Where is this?---How much does it cost to stay here?---Is this comfortable?---Is it expensive?---Can I have one?,jacuzzi
28336375614,What city is this in?---Is this inside a tube station?---Who designed this wall?---What country is this?---is this art?---When was it built?---Who made the wall?---Why did they make this wall yellow?---When did they construct this wall?,Canary Wharf
8237020351,is it a bog---is it a swamp---is it an inlet,Adams Peak
2251468545,How old is that church---What is the church dome made of---What are the statues in front of that building---When was that fountain installed---What city is this church in,Berlin Cathedral
128865950,What type of bird is that---Is it a bird of prey---Where are these birds native---What kind of bird are these?---What's the name of this bird?---Does this bird migrate?---How can I get to the swamp?---Does the bird bite?---Can I take the bird home?,swamp
3054487278,What team plays here?---What sport is played here?---How many people can fit in this stadium?,Petco Park
12306883273,Where was this picture taken?---Is this aqueduct still in use?---How close to here can I park?---How old is this structure?---Where did it get water from originally?,aqueduct
16203360205,What is this district known for?---What city is this neighborhood part of?---Where's the best place to eat in this area?---How many people live in this district?---What city is this?---What's the tallest building in this area?---What shops can I find here?---What are some good restaurants here?---How can I get here via Tokyo Metro?,Roppongi
10491854406,How many times has this erupted?---Where is this volcano located?---How tall is this volcano?---What volcano is this---Where is it located---How big is this volcano's crater---Where is this located?---What is the name of this volcano?---When did it start smoking?,volcano
